
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   8.050E+06 2.224E+00 8.696E+13 6.323E-01 1.047E+02 3.522E+04 9.443E-08 2.504E-08 4.246E-06 2.568E-03 3.825E-05 1.577E-07 2.836E-07 1.711E+12 2.956E+03 6.891E+01 4.142E-07 9.242E-08
   8.150E+06 1.859E+00 7.216E+13 5.334E-01 7.804E+01 2.528E+04 1.177E-07 2.708E-08 4.359E-06 2.586E-03 3.825E-05 1.355E-07 2.481E-07 1.395E+12 1.798E+03 8.028E+01 4.150E-07 9.322E-08
   8.250E+06 1.557E+00 5.995E+13 4.497E-01 5.810E+01 1.783E+04 1.450E-07 2.911E-08 4.471E-06 2.604E-03 3.826E-05 1.142E-07 2.168E-07 1.135E+12 1.087E+03 9.350E+01 4.156E-07 9.392E-08
   8.350E+06 1.305E+00 4.990E+13 3.796E-01 4.325E+01 1.240E+04 1.774E-07 3.118E-08 4.583E-06 2.620E-03 3.826E-05 9.487E-08 1.891E-07 9.230E+11 6.554E+02 1.089E+02 4.162E-07 9.452E-08
   8.450E+06 1.095E+00 4.164E+13 3.217E-01 3.223E+01 8.568E+03 2.165E-07 3.341E-08 4.693E-06 2.633E-03 3.826E-05 7.814E-08 1.649E-07 7.502E+11 3.948E+02 1.271E+02 4.166E-07 9.503E-08
   8.550E+06 9.203E-01 3.482E+13 2.741E-01 2.403E+01 5.862E+03 2.644E-07 3.606E-08 4.800E-06 2.643E-03 3.826E-05 6.369E-08 1.438E-07 6.090E+11 2.372E+02 1.488E+02 4.170E-07 9.546E-08
   8.650E+06 7.738E-01 2.916E+13 2.348E-01 1.793E+01 3.966E+03 3.238E-07 3.945E-08 4.903E-06 2.652E-03 3.827E-05 5.128E-08 1.254E-07 4.934E+11 1.421E+02 1.747E+02 4.173E-07 9.582E-08
   8.750E+06 6.510E-01 2.448E+13 2.018E-01 1.340E+01 2.669E+03 3.967E-07 4.386E-08 5.001E-06 2.656E-03 3.827E-05 4.105E-08 1.094E-07 3.994E+11 8.513E+01 2.051E+02 4.176E-07 9.613E-08
   8.850E+06 5.479E-01 2.058E+13 1.731E-01 1.003E+01 1.782E+03 4.841E-07 4.940E-08 5.095E-06 2.658E-03 3.827E-05 3.257E-08 9.568E-08 3.227E+11 5.096E+01 2.394E+02 4.178E-07 9.637E-08
   8.950E+06 4.613E-01 1.731E+13 1.471E-01 7.522E+00 1.174E+03 5.846E-07 5.598E-08 5.182E-06 2.660E-03 3.827E-05 2.549E-08 8.385E-08 2.600E+11 3.043E+01 2.762E+02 4.180E-07 9.658E-08
   9.050E+06 3.884E-01 1.457E+13 1.233E-01 5.649E+00 7.642E+02 6.950E-07 6.333E-08 5.262E-06 2.662E-03 3.827E-05 1.971E-08 7.370E-08 2.089E+11 1.818E+01 3.131E+02 4.181E-07 9.674E-08
   9.150E+06 3.271E-01 1.226E+13 1.016E-01 4.252E+00 4.917E+02 8.105E-07 7.106E-08 5.334E-06 2.664E-03 3.827E-05 1.506E-08 6.503E-08 1.675E+11 1.089E+01 3.476E+02 4.182E-07 9.688E-08
   9.250E+06 2.755E-01 1.031E+13 8.227E-02 3.208E+00 3.124E+02 9.260E-07 7.880E-08 5.398E-06 2.666E-03 3.827E-05 1.136E-08 5.763E-08 1.340E+11 6.569E+00 3.776E+02 4.183E-07 9.699E-08
   9.350E+06 2.322E-01 8.664E+12 6.545E-02 2.425E+00 1.949E+02 1.037E-06 8.623E-08 5.454E-06 2.673E-03 3.827E-05 8.417E-09 5.132E-08 1.069E+11 4.002E+00 4.020E+02 4.184E-07 9.708E-08
   9.450E+06 1.959E-01 7.272E+12 5.132E-02 1.838E+00 1.200E+02 1.140E-06 9.308E-08 5.502E-06 2.682E-03 3.827E-05 6.152E-09 4.595E-08 8.509E+10 2.487E+00 4.200E+02 4.185E-07 9.715E-08
   9.550E+06 1.653E-01 6.105E+12 3.980E-02 1.400E+00 7.327E+01 1.232E-06 9.922E-08 5.542E-06 2.693E-03 3.827E-05 4.457E-09 4.138E-08 6.770E+10 1.593E+00 4.317E+02 4.185E-07 9.720E-08
   9.650E+06 1.398E-01 5.110E+12 3.054E-02 1.068E+00 4.360E+01 1.313E-06 1.046E-07 5.576E-06 2.703E-03 3.827E-05 3.158E-09 3.748E-08 5.369E+10 1.058E+00 4.384E+02 4.185E-07 9.725E-08
   9.750E+06 1.184E-01 4.270E+12 2.327E-02 8.169E-01 2.546E+01 1.383E-06 1.093E-07 5.604E-06 2.708E-03 3.827E-05 2.202E-09 3.414E-08 4.251E+10 7.368E-01 4.408E+02 4.186E-07 9.728E-08
   9.850E+06 1.006E-01 3.575E+12 1.769E-02 6.289E-01 1.485E+01 1.442E-06 1.132E-07 5.627E-06 2.712E-03 3.827E-05 1.532E-09 3.127E-08 3.374E+10 5.415E-01 4.391E+02 4.186E-07 9.731E-08
   9.950E+06 8.566E-02 2.980E+12 1.337E-02 4.840E-01 8.534E+00 1.491E-06 1.164E-07 5.645E-06 2.717E-03 3.827E-05 1.054E-09 2.877E-08 2.667E+10 4.213E-01 4.357E+02 4.186E-07 9.734E-08
