
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   6.250E+06 1.702E+02 4.934E+15 5.840E+02 2.996E+02 1.396E+07 2.421E-14 3.691E-10 1.514E-08 2.662E-03 3.612E-05 1.063E-06 4.011E-06 1.573E+15 6.193E+06 8.685E+01 2.665E-07 1.939E-08
   6.350E+06 1.487E+02 4.362E+15 4.663E+02 3.158E+02 1.125E+07 3.681E-14 3.888E-10 1.821E-08 2.674E-03 3.627E-05 9.649E-07 3.976E-06 1.390E+15 5.810E+06 7.887E+01 2.709E-07 2.046E-08
   6.450E+06 1.298E+02 3.852E+15 3.694E+02 3.326E+02 9.008E+06 5.441E-14 4.114E-10 2.191E-08 2.682E-03 3.639E-05 8.718E-07 3.940E-06 1.228E+15 5.481E+06 7.116E+01 2.754E-07 2.161E-08
   6.550E+06 1.131E+02 3.397E+15 2.901E+02 3.489E+02 7.153E+06 8.156E-14 4.371E-10 2.632E-08 2.689E-03 3.649E-05 7.831E-07 3.903E-06 1.082E+15 5.202E+06 6.379E+01 2.798E-07 2.285E-08
   6.650E+06 9.832E+01 2.991E+15 2.259E+02 3.643E+02 5.632E+06 1.350E-13 4.667E-10 3.152E-08 2.694E-03 3.658E-05 6.991E-07 3.865E-06 9.530E+14 4.967E+06 5.677E+01 2.842E-07 2.416E-08
   6.750E+06 8.536E+01 2.629E+15 1.742E+02 3.793E+02 4.395E+06 2.672E-13 5.003E-10 3.771E-08 2.697E-03 3.665E-05 6.198E-07 3.825E-06 8.378E+14 4.777E+06 5.015E+01 2.886E-07 2.556E-08
   6.850E+06 7.398E+01 2.308E+15 1.328E+02 3.958E+02 3.392E+06 6.166E-13 5.386E-10 4.533E-08 2.699E-03 3.672E-05 5.445E-07 3.783E-06 7.353E+14 4.634E+06 4.387E+01 2.930E-07 2.705E-08
   6.950E+06 6.400E+01 2.022E+15 9.974E+01 4.182E+02 2.581E+06 1.489E-12 5.822E-10 5.528E-08 2.701E-03 3.678E-05 4.726E-07 3.740E-06 6.443E+14 4.554E+06 3.790E+01 2.975E-07 2.861E-08
   7.050E+06 5.526E+01 1.769E+15 7.364E+01 4.529E+02 1.931E+06 3.457E-12 6.316E-10 6.928E-08 2.701E-03 3.682E-05 4.040E-07 3.695E-06 5.636E+14 4.550E+06 3.226E+01 3.019E-07 3.024E-08
   7.150E+06 4.763E+01 1.544E+15 5.340E+01 5.073E+02 1.418E+06 7.444E-12 6.882E-10 9.005E-08 2.701E-03 3.687E-05 3.400E-07 3.648E-06 4.920E+14 4.619E+06 2.704E+01 3.062E-07 3.194E-08
   7.250E+06 4.098E+01 1.346E+15 3.814E+01 5.875E+02 1.025E+06 1.473E-11 7.528E-10 1.214E-07 2.700E-03 3.691E-05 2.822E-07 3.598E-06 4.287E+14 4.769E+06 2.240E+01 3.106E-07 3.369E-08
   7.350E+06 3.519E+01 1.171E+15 2.693E+01 6.948E+02 7.315E+05 2.683E-11 8.269E-10 1.677E-07 2.698E-03 3.694E-05 2.316E-07 3.540E-06 3.728E+14 5.005E+06 1.841E+01 3.148E-07 3.548E-08
   7.450E+06 3.016E+01 1.014E+15 1.887E+01 8.231E+02 5.155E+05 4.534E-11 9.143E-10 2.337E-07 2.697E-03 3.697E-05 1.884E-07 3.473E-06 3.230E+14 5.256E+06 1.512E+01 3.190E-07 3.729E-08
   7.550E+06 2.581E+01 8.772E+14 1.336E+01 9.625E+02 3.641E+05 7.149E-11 1.015E-09 3.229E-07 2.696E-03 3.700E-05 1.539E-07 3.398E-06 2.794E+14 5.496E+06 1.261E+01 3.231E-07 3.913E-08
   7.650E+06 2.205E+01 7.576E+14 9.622E+00 1.098E+03 2.585E+05 1.061E-10 1.132E-09 4.376E-07 2.694E-03 3.702E-05 1.266E-07 3.312E-06 2.413E+14 5.698E+06 1.075E+01 3.271E-07 4.097E-08
   7.750E+06 1.882E+01 6.511E+14 6.979E+00 1.210E+03 1.815E+05 1.491E-10 1.269E-09 5.778E-07 2.693E-03 3.705E-05 1.035E-07 3.215E-06 2.073E+14 5.818E+06 9.329E+00 3.310E-07 4.283E-08
   7.850E+06 1.604E+01 5.584E+14 5.114E+00 1.285E+03 1.256E+05 2.000E-10 1.428E-09 7.412E-07 2.692E-03 3.707E-05 8.357E-08 3.105E-06 1.778E+14 5.999E+06 8.236E+00 3.348E-07 4.470E-08
   7.950E+06 1.366E+01 4.785E+14 3.878E+00 1.317E+03 8.823E+04 2.572E-10 1.609E-09 9.236E-07 2.691E-03 3.709E-05 6.851E-08 2.979E-06 1.523E+14 6.269E+06 7.581E+00 3.385E-07 4.660E-08
   8.050E+06 1.162E+01 4.084E+14 3.335E+00 1.296E+03 7.372E+04 3.194E-10 1.818E-09 1.120E-06 2.691E-03 3.711E-05 6.708E-08 2.832E-06 1.300E+14 5.657E+06 8.026E+00 3.421E-07 4.852E-08
   8.150E+06 9.885E+00 3.480E+14 3.583E+00 1.226E+03 8.926E+04 3.847E-10 2.056E-09 1.324E-06 2.691E-03 3.713E-05 9.533E-08 2.661E-06 1.107E+14 3.488E+06 1.077E+01 3.456E-07 5.047E-08
   8.250E+06 8.407E+00 2.965E+14 4.318E+00 1.123E+03 1.284E+05 4.513E-10 2.323E-09 1.530E-06 2.691E-03 3.715E-05 1.610E-07 2.475E-06 9.427E+13 1.755E+06 1.637E+01 3.490E-07 5.247E-08
   8.350E+06 7.150E+00 2.520E+14 4.979E+00 9.981E+02 1.722E+05 5.181E-10 2.623E-09 1.734E-06 2.691E-03 3.717E-05 2.540E-07 2.284E-06 8.010E+13 9.247E+05 2.406E+01 3.524E-07 5.451E-08
   8.450E+06 6.082E+00 2.140E+14 5.292E+00 8.658E+02 2.079E+05 5.840E-10 2.956E-09 1.930E-06 2.691E-03 3.719E-05 3.609E-07 2.095E-06 6.800E+13 5.336E+05 3.284E+01 3.557E-07 5.659E-08
   8.550E+06 5.175E+00 1.818E+14 5.233E+00 7.362E+02 2.308E+05 6.486E-10 3.323E-09 2.117E-06 2.692E-03 3.721E-05 4.715E-07 1.912E-06 5.773E+13 3.295E+05 4.191E+01 3.589E-07 5.871E-08
   8.650E+06 4.405E+00 1.546E+14 4.885E+00 6.159E+02 2.406E+05 7.116E-10 3.728E-09 2.292E-06 2.692E-03 3.723E-05 5.779E-07 1.738E-06 4.905E+13 2.124E+05 5.063E+01 3.620E-07 6.085E-08
   8.750E+06 3.749E+00 1.315E+14 4.342E+00 5.081E+02 2.380E+05 7.734E-10 4.176E-09 2.454E-06 2.693E-03 3.725E-05 6.721E-07 1.574E-06 4.168E+13 1.404E+05 5.842E+01 3.650E-07 6.302E-08
   8.850E+06 3.192E+00 1.119E+14 3.700E+00 4.141E+02 2.253E+05 8.347E-10 4.681E-09 2.602E-06 2.693E-03 3.726E-05 7.476E-07 1.422E-06 3.542E+13 9.392E+04 6.478E+01 3.680E-07 6.521E-08
   8.950E+06 2.718E+00 9.540E+13 3.073E+00 3.349E+02 2.078E+05 8.954E-10 5.252E-09 2.737E-06 2.693E-03 3.728E-05 8.088E-07 1.282E-06 3.015E+13 6.359E+04 6.997E+01 3.709E-07 6.743E-08
   9.050E+06 2.314E+00 8.141E+13 2.489E+00 2.689E+02 1.866E+05 9.572E-10 5.914E-09 2.860E-06 2.693E-03 3.730E-05 8.511E-07 1.155E-06 2.568E+13 4.323E+04 7.368E+01 3.737E-07 6.966E-08
   9.150E+06 1.969E+00 6.945E+13 1.963E+00 2.145E+02 1.626E+05 1.025E-09 6.701E-09 2.972E-06 2.693E-03 3.731E-05 8.697E-07 1.040E-06 2.186E+13 2.931E+04 7.562E+01 3.764E-07 7.191E-08
   9.250E+06 1.675E+00 5.931E+13 1.529E+00 1.706E+02 1.393E+05 1.115E-09 7.651E-09 3.073E-06 2.692E-03 3.733E-05 8.724E-07 9.364E-07 1.862E+13 1.987E+04 7.646E+01 3.792E-07 7.419E-08
   9.350E+06 1.423E+00 5.067E+13 1.181E+00 1.354E+02 1.170E+05 1.267E-09 8.823E-09 3.164E-06 2.691E-03 3.734E-05 8.580E-07 8.449E-07 1.586E+13 1.342E+04 7.651E+01 3.819E-07 7.651E-08
   9.450E+06 1.209E+00 4.325E+13 9.130E-01 1.074E+02 9.598E+04 1.566E-09 1.030E-08 3.248E-06 2.690E-03 3.736E-05 8.249E-07 7.646E-07 1.349E+13 8.990E+03 7.643E+01 3.846E-07 7.890E-08
   9.550E+06 1.026E+00 3.689E+13 7.200E-01 8.535E+01 7.691E+04 2.154E-09 1.221E-08 3.328E-06 2.689E-03 3.737E-05 7.755E-07 6.953E-07 1.146E+13 5.964E+03 7.761E+01 3.874E-07 8.138E-08
   9.650E+06 8.703E-01 3.143E+13 5.947E-01 6.814E+01 6.031E+04 3.225E-09 1.472E-08 3.406E-06 2.687E-03 3.739E-05 7.140E-07 6.365E-07 9.725E+12 3.918E+03 8.204E+01 3.903E-07 8.404E-08
   9.750E+06 7.376E-01 2.677E+13 5.249E-01 5.488E+01 4.632E+04 5.004E-09 1.807E-08 3.486E-06 2.686E-03 3.740E-05 6.445E-07 5.882E-07 8.240E+12 2.549E+03 9.188E+01 3.933E-07 8.695E-08
   9.850E+06 6.249E-01 2.269E+13 4.926E-01 4.461E+01 3.414E+04 7.717E-09 2.253E-08 3.570E-06 2.685E-03 3.742E-05 5.603E-07 5.506E-07 6.948E+12 1.625E+03 1.086E+02 3.965E-07 9.023E-08
   9.950E+06 5.296E-01 1.921E+13 4.919E-01 3.688E+01 2.459E+04 1.153E-08 2.834E-08 3.663E-06 2.686E-03 3.744E-05 4.765E-07 5.240E-07 5.846E+12 1.027E+03 1.347E+02 3.999E-07 9.396E-08
