
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   8.150E+06 1.859E+00 7.216E+13 4.565E-01 9.314E+01 1.963E+04 7.705E-08 2.343E-08 4.149E-06 2.584E-03 3.796E-05 1.053E-07 3.111E-07 1.423E+12 1.963E+03 5.479E+01 4.113E-07 9.148E-08
   8.250E+06 1.557E+00 5.995E+13 3.933E-01 6.970E+01 1.400E+04 9.690E-08 2.543E-08 4.259E-06 2.602E-03 3.796E-05 8.978E-08 2.730E-07 1.163E+12 1.195E+03 6.492E+01 4.121E-07 9.237E-08
   8.350E+06 1.305E+00 4.990E+13 3.378E-01 5.217E+01 9.865E+03 1.201E-07 2.744E-08 4.370E-06 2.618E-03 3.797E-05 7.551E-08 2.393E-07 9.497E+11 7.256E+02 7.664E+01 4.129E-07 9.316E-08
   8.450E+06 1.095E+00 4.164E+13 2.896E-01 3.909E+01 6.901E+03 1.473E-07 2.943E-08 4.480E-06 2.631E-03 3.797E-05 6.300E-08 2.095E-07 7.758E+11 4.405E+02 9.009E+01 4.135E-07 9.384E-08
   8.550E+06 9.203E-01 3.482E+13 2.481E-01 2.931E+01 4.785E+03 1.795E-07 3.146E-08 4.590E-06 2.641E-03 3.797E-05 5.203E-08 1.834E-07 6.333E+11 2.670E+02 1.056E+02 4.140E-07 9.443E-08
   8.650E+06 7.738E-01 2.916E+13 2.127E-01 2.199E+01 3.282E+03 2.181E-07 3.365E-08 4.697E-06 2.649E-03 3.798E-05 4.247E-08 1.606E-07 5.162E+11 1.613E+02 1.236E+02 4.145E-07 9.493E-08
   8.750E+06 6.510E-01 2.448E+13 1.832E-01 1.654E+01 2.241E+03 2.653E-07 3.625E-08 4.802E-06 2.654E-03 3.798E-05 3.449E-08 1.407E-07 4.206E+11 9.757E+01 1.449E+02 4.148E-07 9.535E-08
   8.850E+06 5.479E-01 2.058E+13 1.585E-01 1.245E+01 1.519E+03 3.234E-07 3.956E-08 4.903E-06 2.656E-03 3.798E-05 2.778E-08 1.234E-07 3.421E+11 5.897E+01 1.700E+02 4.151E-07 9.571E-08
   8.950E+06 4.613E-01 1.731E+13 1.373E-01 9.390E+00 1.016E+03 3.945E-07 4.384E-08 4.999E-06 2.658E-03 3.798E-05 2.209E-08 1.085E-07 2.776E+11 3.556E+01 1.993E+02 4.154E-07 9.601E-08
   9.050E+06 3.884E-01 1.457E+13 1.187E-01 7.092E+00 6.721E+02 4.792E-07 4.920E-08 5.091E-06 2.660E-03 3.798E-05 1.735E-08 9.564E-08 2.246E+11 2.144E+01 2.323E+02 4.156E-07 9.625E-08
   9.150E+06 3.271E-01 1.226E+13 1.017E-01 5.367E+00 4.393E+02 5.761E-07 5.553E-08 5.176E-06 2.661E-03 3.798E-05 1.347E-08 8.459E-08 1.813E+11 1.297E+01 2.675E+02 4.158E-07 9.645E-08
   9.250E+06 2.755E-01 1.031E+13 8.604E-02 4.071E+00 2.835E+02 6.821E-07 6.259E-08 5.254E-06 2.664E-03 3.798E-05 1.032E-08 7.512E-08 1.460E+11 7.892E+00 3.029E+02 4.159E-07 9.662E-08
   9.350E+06 2.322E-01 8.664E+12 7.158E-02 3.092E+00 1.795E+02 7.927E-07 7.002E-08 5.324E-06 2.670E-03 3.798E-05 7.758E-09 6.702E-08 1.171E+11 4.852E+00 3.366E+02 4.160E-07 9.675E-08
   9.450E+06 1.959E-01 7.272E+12 5.856E-02 2.354E+00 1.120E+02 9.031E-07 7.745E-08 5.386E-06 2.680E-03 3.798E-05 5.749E-09 6.009E-08 9.375E+10 3.043E+00 3.665E+02 4.161E-07 9.686E-08
   9.550E+06 1.653E-01 6.105E+12 4.721E-02 1.799E+00 6.927E+01 1.009E-06 8.456E-08 5.441E-06 2.691E-03 3.798E-05 4.217E-09 5.417E-08 7.496E+10 1.967E+00 3.912E+02 4.162E-07 9.695E-08
   9.650E+06 1.398E-01 5.110E+12 3.750E-02 1.377E+00 4.169E+01 1.107E-06 9.116E-08 5.487E-06 2.700E-03 3.798E-05 3.021E-09 4.911E-08 5.971E+10 1.318E+00 4.109E+02 4.163E-07 9.702E-08
   9.750E+06 1.184E-01 4.270E+12 2.944E-02 1.056E+00 2.460E+01 1.195E-06 9.709E-08 5.527E-06 2.706E-03 3.799E-05 2.129E-09 4.475E-08 4.749E+10 9.264E-01 4.254E+02 4.163E-07 9.708E-08
   9.850E+06 1.006E-01 3.575E+12 2.296E-02 8.150E-01 1.447E+01 1.273E-06 1.022E-07 5.560E-06 2.710E-03 3.799E-05 1.494E-09 4.100E-08 3.784E+10 6.863E-01 4.345E+02 4.164E-07 9.712E-08
   9.950E+06 8.566E-02 2.980E+12 1.774E-02 6.283E-01 8.385E+00 1.340E-06 1.067E-07 5.587E-06 2.714E-03 3.799E-05 1.037E-09 3.774E-08 3.003E+10 5.370E-01 4.405E+02 4.164E-07 9.716E-08
