Wavelength (nm)	Solar flux (mW/m^2/nm)
7.972500e+04	2.273135e-04
7.977500e+04	2.267441e-04
7.982500e+04	2.261766e-04
7.987500e+04	2.256108e-04
7.992500e+04	2.250467e-04
7.997500e+04	2.244845e-04
8.002500e+04	2.239240e-04
8.007500e+04	2.233652e-04
8.012500e+04	2.228082e-04
8.017500e+04	2.222529e-04
8.022500e+04	2.216994e-04
8.027500e+04	2.211475e-04
8.032500e+04	2.205974e-04
8.037500e+04	2.200490e-04
8.042500e+04	2.195023e-04
8.047500e+04	2.189573e-04
8.052500e+04	2.184139e-04
8.057500e+04	2.178723e-04
8.062500e+04	2.173323e-04
8.067500e+04	2.167941e-04
8.072500e+04	2.162575e-04
8.077500e+04	2.157225e-04
8.082500e+04	2.151892e-04
8.087500e+04	2.146575e-04
8.092500e+04	2.141275e-04
8.097500e+04	2.135991e-04
8.102500e+04	2.130724e-04
8.107500e+04	2.125472e-04
8.112500e+04	2.120237e-04
8.117500e+04	2.115018e-04
8.122500e+04	2.109815e-04
8.127500e+04	2.104628e-04
8.132500e+04	2.099457e-04
8.137500e+04	2.094302e-04
8.142500e+04	2.089163e-04
8.147500e+04	2.084039e-04
8.152500e+04	2.078931e-04
8.157500e+04	2.073839e-04
8.162500e+04	2.068762e-04
8.167500e+04	2.063701e-04
8.172500e+04	2.058655e-04
8.177500e+04	2.053625e-04
8.182500e+04	2.048610e-04
8.187500e+04	2.043610e-04
8.192500e+04	2.038626e-04
8.197500e+04	2.033657e-04
8.202500e+04	2.028702e-04
8.207500e+04	2.023763e-04
8.212500e+04	2.018839e-04
8.217500e+04	2.013930e-04
8.222500e+04	2.009036e-04
8.227500e+04	2.004157e-04
8.232500e+04	1.999293e-04
8.237500e+04	1.994443e-04
8.242500e+04	1.989608e-04
8.247500e+04	1.984787e-04
8.252500e+04	1.979982e-04
8.257500e+04	1.975190e-04
8.262500e+04	1.970414e-04
8.267500e+04	1.965651e-04
8.272500e+04	1.960903e-04
8.277500e+04	1.956170e-04
8.282500e+04	1.951450e-04
8.287500e+04	1.946745e-04
8.292500e+04	1.942054e-04
8.297500e+04	1.937378e-04
8.302500e+04	1.932715e-04
8.307500e+04	1.928066e-04
8.312500e+04	1.923431e-04
8.317500e+04	1.918810e-04
8.322500e+04	1.914203e-04
8.327500e+04	1.909610e-04
8.332500e+04	1.905031e-04
8.337500e+04	1.900465e-04
8.342500e+04	1.895913e-04
8.347500e+04	1.891375e-04
8.352500e+04	1.886850e-04
8.357500e+04	1.882339e-04
8.362500e+04	1.877841e-04
8.367500e+04	1.873356e-04
8.372500e+04	1.868886e-04
8.377500e+04	1.864428e-04
8.382500e+04	1.859983e-04
8.387500e+04	1.855552e-04
8.392500e+04	1.851134e-04
8.397500e+04	1.846729e-04
8.402500e+04	1.842338e-04
8.407500e+04	1.837959e-04
8.412500e+04	1.833593e-04
8.417500e+04	1.829240e-04
8.422500e+04	1.824901e-04
8.427500e+04	1.820574e-04
8.432500e+04	1.816259e-04
8.437500e+04	1.811958e-04
8.442500e+04	1.807669e-04
8.447500e+04	1.803394e-04
8.452500e+04	1.799130e-04
8.457500e+04	1.794879e-04
8.462500e+04	1.790641e-04
8.467500e+04	1.786416e-04
8.472500e+04	1.782202e-04
8.477500e+04	1.778001e-04
8.482500e+04	1.773813e-04
8.487500e+04	1.769637e-04
8.492500e+04	1.765473e-04
8.497500e+04	1.761321e-04
8.502500e+04	1.757182e-04
8.507500e+04	1.753055e-04
8.512500e+04	1.748940e-04
8.517500e+04	1.744836e-04
8.522500e+04	1.740746e-04
8.527500e+04	1.736666e-04
8.532500e+04	1.732599e-04
8.537500e+04	1.728544e-04
8.542500e+04	1.724501e-04
8.547500e+04	1.720469e-04
8.552500e+04	1.716449e-04
8.557500e+04	1.712441e-04
8.562500e+04	1.708445e-04
8.567500e+04	1.704460e-04
8.572500e+04	1.700487e-04
8.577500e+04	1.696526e-04
8.582500e+04	1.692575e-04
8.587500e+04	1.688637e-04
8.592500e+04	1.684710e-04
8.597500e+04	1.680794e-04
8.602500e+04	1.676890e-04
8.607500e+04	1.672997e-04
8.612500e+04	1.669115e-04
8.617500e+04	1.665245e-04
8.622500e+04	1.661386e-04
8.627500e+04	1.657538e-04
8.632500e+04	1.653701e-04
8.637500e+04	1.649875e-04
8.642500e+04	1.646060e-04
8.647500e+04	1.642257e-04
8.652500e+04	1.638464e-04
8.657500e+04	1.634682e-04
8.662500e+04	1.630911e-04
8.667500e+04	1.627151e-04
8.672500e+04	1.623402e-04
8.677500e+04	1.619664e-04
8.682500e+04	1.615936e-04
8.687500e+04	1.612219e-04
8.692500e+04	1.608513e-04
8.697500e+04	1.604817e-04
8.702500e+04	1.601132e-04
8.707500e+04	1.597458e-04
8.712500e+04	1.593794e-04
8.717500e+04	1.590140e-04
8.722500e+04	1.586497e-04
8.727500e+04	1.582865e-04
8.732500e+04	1.579243e-04
8.737500e+04	1.575631e-04
8.742500e+04	1.572030e-04
8.747500e+04	1.568438e-04
8.752500e+04	1.564858e-04
8.757500e+04	1.561287e-04
8.762500e+04	1.557726e-04
8.767500e+04	1.554176e-04
8.772500e+04	1.550636e-04
8.777500e+04	1.547105e-04
8.782500e+04	1.543585e-04
8.787500e+04	1.540075e-04
8.792500e+04	1.536575e-04
8.797500e+04	1.533085e-04
8.802500e+04	1.529604e-04
8.807500e+04	1.526134e-04
8.812500e+04	1.522673e-04
8.817500e+04	1.519223e-04
8.822500e+04	1.515782e-04
8.827500e+04	1.512350e-04
8.832500e+04	1.508929e-04
8.837500e+04	1.505517e-04
8.842500e+04	1.502114e-04
8.847500e+04	1.498722e-04
8.852500e+04	1.495339e-04
8.857500e+04	1.491965e-04
8.862500e+04	1.488601e-04
8.867500e+04	1.485246e-04
8.872500e+04	1.481901e-04
8.877500e+04	1.478565e-04
8.882500e+04	1.475239e-04
8.887500e+04	1.471922e-04
8.892500e+04	1.468615e-04
8.897500e+04	1.465316e-04
8.902500e+04	1.462027e-04
8.907500e+04	1.458747e-04
8.912500e+04	1.455476e-04
8.917500e+04	1.452215e-04
8.922500e+04	1.448962e-04
8.927500e+04	1.445719e-04
8.932500e+04	1.442485e-04
8.937500e+04	1.439259e-04
8.942500e+04	1.436043e-04
8.947500e+04	1.432836e-04
8.952500e+04	1.429638e-04
8.957500e+04	1.426448e-04
8.962500e+04	1.423268e-04
8.967500e+04	1.420096e-04
8.972500e+04	1.416933e-04
8.977500e+04	1.413779e-04
8.982500e+04	1.410634e-04
8.987500e+04	1.407498e-04
8.992500e+04	1.404370e-04
8.997500e+04	1.401251e-04
9.002500e+04	1.398140e-04
9.007500e+04	1.395039e-04
9.012500e+04	1.391945e-04
9.017500e+04	1.388861e-04
9.022500e+04	1.385785e-04
9.027500e+04	1.382717e-04
9.032500e+04	1.379658e-04
9.037500e+04	1.376607e-04
9.042500e+04	1.373565e-04
9.047500e+04	1.370531e-04
9.052500e+04	1.367506e-04
9.057500e+04	1.364489e-04
9.062500e+04	1.361480e-04
9.067500e+04	1.358479e-04
9.072500e+04	1.355487e-04
9.077500e+04	1.352503e-04
9.082500e+04	1.349527e-04
9.087500e+04	1.346560e-04
9.092500e+04	1.343600e-04
9.097500e+04	1.340649e-04
9.102500e+04	1.337706e-04
9.107500e+04	1.334770e-04
9.112500e+04	1.331843e-04
9.117500e+04	1.328924e-04
9.122500e+04	1.326013e-04
9.127500e+04	1.323110e-04
9.132500e+04	1.320215e-04
9.137500e+04	1.317327e-04
9.142500e+04	1.314448e-04
9.147500e+04	1.311576e-04
9.152500e+04	1.308713e-04
9.157500e+04	1.305857e-04
9.162500e+04	1.303009e-04
9.167500e+04	1.300168e-04
9.172500e+04	1.297336e-04
9.177500e+04	1.294511e-04
9.182500e+04	1.291694e-04
9.187500e+04	1.288884e-04
9.192500e+04	1.286082e-04
9.197500e+04	1.283288e-04
9.202500e+04	1.280501e-04
9.207500e+04	1.277722e-04
9.212500e+04	1.274950e-04
9.217500e+04	1.272186e-04
9.222500e+04	1.269430e-04
9.227500e+04	1.266680e-04
9.232500e+04	1.263939e-04
9.237500e+04	1.261204e-04
9.242500e+04	1.258478e-04
9.247500e+04	1.255758e-04
9.252500e+04	1.253046e-04
9.257500e+04	1.250341e-04
9.262500e+04	1.247643e-04
9.267500e+04	1.244953e-04
9.272500e+04	1.242270e-04
9.277500e+04	1.239594e-04
9.282500e+04	1.236925e-04
9.287500e+04	1.234264e-04
9.292500e+04	1.231609e-04
9.297500e+04	1.228962e-04
9.302500e+04	1.226322e-04
9.307500e+04	1.223689e-04
9.312500e+04	1.221063e-04
9.317500e+04	1.218444e-04
9.322500e+04	1.215832e-04
9.327500e+04	1.213228e-04
9.332500e+04	1.210630e-04
9.337500e+04	1.208039e-04
9.342500e+04	1.205455e-04
9.347500e+04	1.202878e-04
9.352500e+04	1.200307e-04
9.357500e+04	1.197744e-04
9.362500e+04	1.195187e-04
9.367500e+04	1.192638e-04
9.372500e+04	1.190095e-04
9.377500e+04	1.187559e-04
9.382500e+04	1.185029e-04
9.387500e+04	1.182506e-04
9.392500e+04	1.179991e-04
9.397500e+04	1.177481e-04
9.402500e+04	1.174979e-04
9.407500e+04	1.172483e-04
9.412500e+04	1.169993e-04
9.417500e+04	1.167510e-04
9.422500e+04	1.165034e-04
9.427500e+04	1.162565e-04
9.432500e+04	1.160102e-04
9.437500e+04	1.157645e-04
9.442500e+04	1.155195e-04
9.447500e+04	1.152752e-04
9.452500e+04	1.150314e-04
9.457500e+04	1.147884e-04
9.462500e+04	1.145459e-04
9.467500e+04	1.143042e-04
9.472500e+04	1.140630e-04
9.477500e+04	1.138225e-04
9.482500e+04	1.135826e-04
9.487500e+04	1.133434e-04
9.492500e+04	1.131048e-04
9.497500e+04	1.128668e-04
9.502500e+04	1.126294e-04
9.507500e+04	1.123927e-04
9.512500e+04	1.121566e-04
9.517500e+04	1.119210e-04
9.522500e+04	1.116862e-04
9.527500e+04	1.114519e-04
9.532500e+04	1.112182e-04
9.537500e+04	1.109852e-04
9.542500e+04	1.107528e-04
9.547500e+04	1.105210e-04
9.552500e+04	1.102898e-04
9.557500e+04	1.100591e-04
9.562500e+04	1.098291e-04
9.567500e+04	1.095997e-04
9.572500e+04	1.093709e-04
9.577500e+04	1.091427e-04
9.582500e+04	1.089151e-04
9.587500e+04	1.086880e-04
9.592500e+04	1.084616e-04
9.597500e+04	1.082358e-04
9.602500e+04	1.080105e-04
9.607500e+04	1.077858e-04
9.612500e+04	1.075618e-04
9.617500e+04	1.073383e-04
9.622500e+04	1.071153e-04
9.627500e+04	1.068930e-04
9.632500e+04	1.066712e-04
9.637500e+04	1.064500e-04
9.642500e+04	1.062294e-04
9.647500e+04	1.060093e-04
9.652500e+04	1.057899e-04
9.657500e+04	1.055710e-04
9.662500e+04	1.053526e-04
9.667500e+04	1.051348e-04
9.672500e+04	1.049176e-04
9.677500e+04	1.047009e-04
9.682500e+04	1.044848e-04
9.687500e+04	1.042693e-04
9.692500e+04	1.040543e-04
9.697500e+04	1.038399e-04
9.702500e+04	1.036260e-04
9.707500e+04	1.034127e-04
9.712500e+04	1.031999e-04
9.717500e+04	1.029876e-04
9.722500e+04	1.027759e-04
9.727500e+04	1.025648e-04
9.732500e+04	1.023542e-04
9.737500e+04	1.021441e-04
9.742500e+04	1.019346e-04
9.747500e+04	1.017256e-04
9.752500e+04	1.015172e-04
9.757500e+04	1.013092e-04
9.762500e+04	1.011019e-04
9.767500e+04	1.008950e-04
9.772500e+04	1.006887e-04
9.777500e+04	1.004829e-04
9.782500e+04	1.002776e-04
9.787500e+04	1.000728e-04
9.792500e+04	9.986860e-05
9.797500e+04	9.966489e-05
9.802500e+04	9.946170e-05
9.807500e+04	9.925903e-05
9.812500e+04	9.905687e-05
9.817500e+04	9.885523e-05
9.822500e+04	9.865410e-05
9.827500e+04	9.845349e-05
9.832500e+04	9.825337e-05
9.837500e+04	9.805377e-05
9.842500e+04	9.785468e-05
9.847500e+04	9.765609e-05
9.852500e+04	9.745800e-05
9.857500e+04	9.726042e-05
9.862500e+04	9.706334e-05
9.867500e+04	9.686676e-05
9.872500e+04	9.667067e-05
9.877500e+04	9.647508e-05
9.882500e+04	9.627998e-05
9.887500e+04	9.608539e-05
9.892500e+04	9.589128e-05
9.897500e+04	9.569764e-05
9.902500e+04	9.550452e-05
9.907500e+04	9.531187e-05
9.912500e+04	9.511971e-05
9.917500e+04	9.492802e-05
9.922500e+04	9.473683e-05
9.927500e+04	9.454612e-05
9.932500e+04	9.435588e-05
9.937500e+04	9.416613e-05
9.942500e+04	9.397686e-05
9.947500e+04	9.378805e-05
9.952500e+04	9.359973e-05
9.957500e+04	9.341187e-05
9.962500e+04	9.322448e-05
9.967500e+04	9.303757e-05
9.972500e+04	9.285111e-05
9.977500e+04	9.266513e-05
9.982500e+04	9.247961e-05
9.987500e+04	9.229456e-05
9.992500e+04	9.210998e-05
9.997500e+04	9.192585e-05
