 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   0.210000000000000       CO2 =   4.000000000000000E-004
 
    CH4 =   2.806977011436352E-007
 Standard CH3CL flux =  2.370E+08

 PO2= 1.517E-01  PNO= 3.565E-02  ZAPNO= 3.768E+03
 N= 3     X= 6.98378E-01  ERR= 1.04173E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.50E+06 4.02E+04-4.65E+08 1.16E+09-8.99E+05-3.58E+05-5.34E+02 2.08E+09-2.28E+05-1.11E+09 5.98E+07-1.40E+08 2.35E+03
  5.60E+06 3.51E+04-5.09E+08 1.19E+09-9.79E+05-3.99E+05-1.25E+04 1.99E+09-3.01E+05-1.14E+09 5.45E+07-1.67E+08 2.20E+03
  5.70E+06 3.09E+04-5.59E+08 1.22E+09-1.11E+06-4.63E+05-2.97E+04 1.90E+09-4.02E+05-1.16E+09 5.05E+07-1.96E+08 2.07E+03
  5.80E+06 2.72E+04-6.03E+08 1.25E+09-1.27E+06-5.44E+05-5.28E+04 1.80E+09-5.36E+05-1.18E+09 4.74E+07-2.27E+08 1.94E+03
  5.90E+06 2.39E+04-6.42E+08 1.27E+09-1.48E+06-6.45E+05-8.26E+04 1.68E+09-7.17E+05-1.19E+09 4.51E+07-2.59E+08 1.82E+03
  6.00E+06 2.11E+04-6.84E+08 1.28E+09-1.75E+06-7.75E+05-1.21E+05 1.58E+09-9.72E+05-1.20E+09 4.33E+07-2.93E+08 1.74E+03
  6.10E+06 1.89E+04-7.24E+08 1.30E+09-2.07E+06-9.26E+05-1.74E+05 1.47E+09-1.33E+06-1.21E+09 4.19E+07-3.27E+08 1.71E+03
  6.20E+06 1.74E+04-7.70E+08 1.30E+09-2.39E+06-1.08E+06-2.52E+05 1.33E+09-1.82E+06-1.22E+09 4.09E+07-3.61E+08 1.79E+03
  6.30E+06 1.51E+04-1.83E+08 1.31E+09-2.90E+06-1.23E+06-3.94E+05 5.36E+08-1.49E+06-1.22E+09 4.01E+07-3.96E+08 1.90E+03
  6.40E+06 7.51E+03-1.03E+09 1.32E+09-3.40E+06-1.57E+06-3.69E+05 1.45E+09-3.67E+06-1.22E+09 3.96E+07-4.35E+08 1.58E+03
  6.50E+06-6.03E+03-1.03E+09 1.32E+09-4.01E+06-1.89E+06-4.72E+05 1.28E+09-5.19E+06-1.23E+09 3.91E+07-4.71E+08 1.37E+03
  6.60E+06-2.94E+04-6.75E+08 1.32E+09-5.01E+06-2.31E+06-6.96E+05 9.07E+08-6.26E+06-1.22E+09 3.88E+07-5.06E+08 1.28E+03
  6.70E+06-6.88E+04-7.23E+08 1.32E+09-6.30E+06-2.96E+06-9.54E+05 8.93E+08-9.42E+06-1.22E+09 3.84E+07-5.42E+08 1.20E+03
  6.80E+06-1.27E+05-4.92E+08 1.32E+09-8.24E+06-3.86E+06-1.31E+06 7.27E+08-1.28E+07-1.22E+09 3.79E+07-5.76E+08 1.09E+03
  6.90E+06-2.00E+05-4.65E+08 1.32E+09-1.04E+07-4.89E+06-1.70E+06 6.34E+08-1.89E+07-1.21E+09 3.73E+07-6.10E+08 1.00E+03
  7.00E+06-2.81E+05-3.43E+08 1.31E+09-1.32E+07-6.06E+06-2.09E+06 4.75E+08-2.63E+07-1.20E+09 3.64E+07-6.41E+08 9.21E+02
  7.10E+06-3.55E+05-6.22E+08 1.31E+09-1.50E+07-6.86E+06-2.31E+06 3.97E+08-4.09E+07-1.18E+09 3.51E+07-6.70E+08 8.53E+02
  7.20E+06-4.02E+05-7.11E+08 1.30E+09-1.62E+07-7.21E+06-2.40E+06 2.70E+08-5.66E+07-1.15E+09 3.35E+07-6.93E+08 7.78E+02
  7.30E+06-4.16E+05-9.07E+08 1.28E+09-1.57E+07-6.77E+06-2.25E+06 1.86E+08-7.76E+07-1.12E+09 3.14E+07-7.09E+08 7.05E+02
  7.40E+06-4.03E+05-1.02E+09 1.24E+09-1.48E+07-6.06E+06-1.95E+06 1.18E+08-1.02E+08-1.07E+09 2.89E+07-7.17E+08 6.23E+02
  7.50E+06-3.73E+05-1.27E+09 1.20E+09-1.25E+07-4.79E+06-1.50E+06 8.23E+07-1.38E+08-1.01E+09 2.62E+07-7.17E+08 5.34E+02
  7.60E+06-3.23E+05-1.32E+09 1.15E+09-1.15E+07-4.09E+06-1.10E+06 5.51E+07-1.79E+08-9.32E+08 2.33E+07-7.09E+08 4.36E+02
  7.70E+06-2.60E+05-1.41E+09 1.09E+09-1.12E+07-3.74E+06-6.57E+05 4.66E+07-2.46E+08-8.32E+08 2.03E+07-6.93E+08 3.43E+02
  7.80E+06-1.90E+05-1.39E+09 1.03E+09-1.54E+07-4.91E+06-1.62E+05 3.35E+07-3.64E+08-7.07E+08 1.74E+07-6.73E+08 2.63E+02
  7.90E+06-1.84E+05-4.22E+09 1.01E+09-2.63E+06 1.22E+05 1.00E+06-4.04E+05-6.66E+08-5.38E+08 1.47E+07-6.53E+08 2.06E+02
  8.00E+06-1.59E+05-1.68E+10 9.86E+08 2.58E+07 1.01E+07 1.89E+06-8.29E+07-1.09E+09-3.18E+08 1.23E+07-6.26E+08 1.43E+02
  8.10E+06 6.79E+04-4.87E+10 8.88E+08 1.94E+07 7.89E+06 1.41E+06-1.68E+08-1.26E+09-1.29E+08 1.01E+07-5.77E+08 8.35E+01
  8.20E+06 2.22E+05-9.60E+10 7.51E+08 7.05E+06 3.01E+06 7.82E+05-2.28E+08-1.16E+09-2.59E+07 8.17E+06-5.15E+08 4.59E+01
  8.30E+06 2.22E+05-1.56E+11 6.14E+08 2.92E+06 1.16E+06 4.04E+05-2.26E+08-9.81E+08 2.59E+07 6.55E+06-4.52E+08 2.48E+01
  8.40E+06 1.42E+05-2.21E+11 4.93E+08 1.32E+06 4.68E+05 2.05E+05-2.22E+08-7.79E+08 5.09E+07 5.21E+06-3.93E+08 1.34E+01
  8.50E+06 7.86E+04-2.86E+11 3.90E+08 6.98E+05 2.04E+05 1.03E+05-2.03E+08-5.92E+08 6.32E+07 4.10E+06-3.39E+08 7.16E+00
  8.60E+06 5.03E+04-3.47E+11 3.04E+08 4.39E+05 9.53E+04 5.12E+04-1.19E+08-4.30E+08 6.94E+07 3.20E+06-2.91E+08 3.82E+00
  8.70E+06 2.86E+04-3.96E+11 2.36E+08 2.67E+05 4.50E+04 2.54E+04-7.76E+07-2.97E+08 7.25E+07 2.49E+06-2.48E+08 2.04E+00
  8.80E+06 1.62E+04-4.32E+11 1.82E+08 1.69E+05 2.21E+04 1.26E+04-4.31E+07-1.90E+08 7.41E+07 1.93E+06-2.11E+08 1.09E+00
  8.90E+06 9.53E+03-4.55E+11 1.40E+08 1.10E+05 1.13E+04 6.21E+03-1.67E+07-1.06E+08 7.50E+07 1.49E+06-1.79E+08 5.81E-01
  9.00E+06 6.77E+03-4.66E+11 1.08E+08 7.48E+04 5.96E+03 3.06E+03 1.60E+07-3.97E+07 7.54E+07 1.15E+06-1.52E+08 3.10E-01
  9.10E+06 4.74E+03-4.67E+11 8.25E+07 4.98E+04 3.20E+03 1.50E+03 3.14E+07 1.12E+07 7.57E+07 8.83E+05-1.29E+08 1.66E-01
  9.20E+06 2.57E+03-4.58E+11 6.32E+07 3.12E+04 1.72E+03 7.39E+02 2.25E+07 5.02E+07 7.59E+07 6.80E+05-1.09E+08 8.91E-02
  9.30E+06 1.76E+03-4.43E+11 4.85E+07 2.07E+04 9.70E+02 3.63E+02 2.48E+07 8.03E+07 7.59E+07 5.24E+05-9.30E+07 4.80E-02
  9.40E+06 1.14E+03-4.22E+11 3.71E+07 1.35E+04 5.53E+02 1.78E+02 2.15E+07 1.03E+08 7.60E+07 4.03E+05-7.92E+07 2.60E-02
  9.50E+06 6.64E+02-3.97E+11 2.83E+07 8.74E+03 3.19E+02 8.75E+01 1.64E+07 1.21E+08 7.60E+07 3.10E+05-6.75E+07 1.41E-02
  9.60E+06 4.87E+02-3.67E+11 2.15E+07 5.83E+03 1.91E+02 4.31E+01 1.47E+07 1.35E+08 7.59E+07 2.38E+05-5.76E+07 7.63E-03
  9.70E+06 3.19E+02-3.35E+11 1.61E+07 3.83E+03 1.15E+02 2.10E+01 1.15E+07 1.46E+08 7.59E+07 1.82E+05-4.93E+07 4.06E-03
  9.80E+06 2.35E+02-3.00E+11 1.18E+07 2.54E+03 7.06E+01 9.85E+00 9.32E+06 1.55E+08 7.58E+07 1.37E+05-4.22E+07 2.04E-03
  9.90E+06 1.39E+02-2.64E+11 8.44E+06 1.64E+03 4.38E+01 3.81E+00 6.71E+06 1.62E+08 7.57E+07 1.02E+05-3.62E+07 8.21E-04
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07 3.25E-02-2.27E+11 5.66E+06 5.74E+01 4.54E+00 1.67E-08-7.89E+01 1.68E+08 7.56E+07 7.35E+04-3.11E+07 1.78E-12

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  0.00E+00-1.36E+08 1.18E+09-1.48E+07-4.30E+07-2.27E+05-7.80E+08-1.42E+06-8.04E+04-4.45E+02 6.57E-03 2.37E+08-3.23E+06
  1.00E+05 1.02E+07 1.18E+09-2.15E+07-3.43E+07-1.51E+05-7.80E+08-4.08E+06-1.55E+04-8.76E+02-4.36E-03 1.87E+08-6.04E+05
  2.00E+05 1.24E+07 1.17E+09-2.54E+07-3.89E+07-1.79E+05-9.08E+08-9.74E+06-2.06E+04-1.88E+03-1.01E-02 1.44E+08-2.26E+05
  3.00E+05 1.52E+07 1.17E+09-3.31E+07-4.49E+07-2.09E+05-8.33E+08-2.32E+07-1.86E+04-4.30E+03-2.20E-02 1.08E+08 1.47E+05
  4.00E+05 1.43E+07 1.17E+09-4.08E+07-4.47E+07-2.37E+05-6.70E+08-5.38E+07-1.12E+04-9.33E+03-4.67E-02 7.94E+07 4.06E+05
  5.00E+05 1.13E+07 1.17E+09-4.21E+07-2.94E+07-2.03E+05-4.54E+08-1.10E+08 6.15E+01-1.74E+04-1.03E-01 5.64E+07 4.94E+05
  6.00E+05 8.18E+06 1.17E+09-2.85E+07 4.18E+06-3.19E+04-2.35E+08-1.66E+08 1.21E+04-2.53E+04-2.52E-01 3.87E+07 4.59E+05
  7.00E+05 5.77E+06 1.17E+09-1.72E+07 2.19E+07 8.69E+04-9.41E+07-1.63E+08 1.63E+04-3.62E+04-6.17E-01 2.63E+07 4.32E+05
  8.00E+05 4.03E+06 1.17E+09-2.61E+07 1.20E+07 3.53E+04-4.60E+07-9.17E+07 1.23E+04-7.34E+04-1.34E+00 1.80E+07 4.17E+05
  9.00E+05 2.46E+06 1.17E+09-3.97E+07-1.33E+05-4.23E+04-4.43E+07-8.83E+06 6.57E+03-1.46E+05-2.65E+00 1.27E+07 3.11E+05
  1.00E+06 1.06E+06 1.17E+09-2.89E+07-1.05E+06-1.84E+04-5.34E+07 2.89E+07 2.84E+03-1.46E+05-4.30E+00 9.04E+06 1.51E+05
  1.10E+06 3.84E+05 1.17E+09-2.52E+07-8.45E+06-1.83E+04-6.99E+07 2.00E+07 8.37E+02-2.53E+04-3.76E+00 6.63E+06 7.29E+04
  1.20E+06 6.68E+04 1.17E+09-1.03E+07-1.02E+07 1.72E+04-6.73E+07 4.70E+06 4.25E+01-2.32E+04-1.08E-01 5.14E+06 1.91E+04
  1.30E+06 1.75E+04 1.17E+09-5.56E+06-1.01E+07 6.25E+03-6.61E+07-7.55E+05-1.08E+03-4.82E+04-8.92E-01 4.25E+06 2.10E+03
  1.40E+06 3.13E+03 1.17E+09-3.21E+06-9.81E+06 1.08E+03-6.61E+07-2.56E+06-1.93E+03-9.53E+04-2.23E+00 3.72E+06-3.07E+03
  1.50E+06 1.38E+02 1.17E+09-2.24E+06-9.49E+06-1.22E+02-6.56E+07-3.11E+06-2.74E+03-1.73E+05-4.93E+00 3.33E+06-5.80E+03
  1.60E+06-5.47E+02 1.16E+09-1.82E+06-9.30E+06-4.00E+02-6.43E+07-3.30E+06-3.60E+03-2.82E+05-1.00E+01 3.03E+06-9.07E+03
  1.70E+06-8.38E+02 1.16E+09-1.63E+06-9.18E+06-5.24E+02-6.25E+07-3.39E+06-4.47E+03-4.08E+05-1.87E+01 2.77E+06-1.42E+04
  1.80E+06-1.03E+03 1.16E+09-1.58E+06-9.22E+06-6.38E+02-6.01E+07-3.44E+06-5.30E+03-5.30E+05-3.20E+01 2.55E+06-2.21E+04
  1.90E+06-1.21E+03 1.15E+09-1.68E+06-9.55E+06-8.06E+02-5.70E+07-3.49E+06-6.05E+03-6.34E+05-4.99E+01 2.35E+06-3.43E+04
  2.00E+06-1.39E+03 1.14E+09-1.96E+06-1.04E+07-1.08E+03-5.30E+07-3.56E+06-6.72E+03-7.13E+05-7.08E+01 2.18E+06-5.27E+04
  2.10E+06-2.29E+03 1.13E+09-2.07E+06-1.17E+07-1.29E+03-4.80E+07-3.99E+06-8.38E+03-8.42E+05-8.03E+01 2.02E+06-8.71E+04
  2.20E+06-2.64E+03 1.12E+09-2.64E+06-1.40E+07-1.79E+03-4.16E+07-4.18E+06-9.61E+03-9.43E+05-8.45E+01 1.87E+06-1.30E+05
  2.30E+06-2.94E+03 1.09E+09-3.46E+06-1.72E+07-2.53E+03-3.39E+07-4.23E+06-1.09E+04-1.03E+06-7.89E+01 1.73E+06-1.86E+05
  2.40E+06-3.19E+03 1.06E+09-4.52E+06-2.10E+07-3.55E+03-2.54E+07-4.02E+06-1.21E+04-1.06E+06-6.72E+01 1.59E+06-2.57E+05
  2.50E+06-3.45E+03 1.02E+09-5.77E+06-2.50E+07-4.90E+03-1.68E+07-3.43E+06-1.32E+04-9.94E+05-5.52E+01 1.46E+06-3.47E+05
  2.60E+06-3.76E+03 9.63E+08-7.17E+06-2.87E+07-6.65E+03-8.72E+06-2.42E+06-1.37E+04-7.75E+05-4.70E+01 1.32E+06-4.60E+05
  2.70E+06-4.13E+03 9.00E+08-8.77E+06-3.16E+07-8.89E+03-1.60E+06-1.06E+06-1.35E+04-4.03E+05-4.37E+01 1.19E+06-6.04E+05
  2.80E+06-4.47E+03 8.28E+08-1.06E+07-3.33E+07-1.17E+04 4.33E+06 4.65E+05-1.24E+04 5.74E+04-4.45E+01 1.07E+06-7.71E+05
  2.90E+06-4.70E+03 7.48E+08-1.24E+07-3.31E+07-1.48E+04 8.96E+06 1.84E+06-1.04E+04 4.75E+05-4.59E+01 9.41E+05-9.39E+05
  3.00E+06-4.85E+03 6.62E+08-1.45E+07-3.12E+07-1.85E+04 1.27E+07 2.92E+06-7.56E+03 7.74E+05-4.65E+01 8.21E+05-1.09E+06
  3.10E+06-4.93E+03 5.76E+08-1.70E+07-2.75E+07-2.29E+04 1.58E+07 3.57E+06-4.18E+03 9.08E+05-4.42E+01 7.08E+05-1.19E+06
  3.20E+06-4.71E+03 4.90E+08-1.97E+07-2.20E+07-2.78E+04 1.83E+07 3.71E+06-4.90E+02 8.71E+05-3.72E+01 6.02E+05-1.17E+06
  3.30E+06-6.31E+03 4.09E+08-2.17E+07-1.84E+07-2.76E+04 2.25E+07 3.31E+06-1.30E+03 6.70E+05 2.37E+01 5.06E+05-1.02E+06
  3.40E+06-6.29E+03 3.36E+08-2.45E+07-1.10E+07-2.96E+04 2.35E+07 2.80E+06 1.75E+03 5.20E+05 4.40E+01 4.18E+05-7.16E+05
  3.50E+06-6.07E+03 2.73E+08-2.72E+07-2.54E+06-3.16E+04 2.30E+07 2.17E+06 4.69E+03 3.73E+05 5.16E+01 3.40E+05-3.62E+05
  3.60E+06-6.18E+03 2.19E+08-2.98E+07 5.76E+06-3.34E+04 2.17E+07 1.56E+06 6.64E+03 2.48E+05 5.59E+01 2.72E+05-2.07E+04
  3.70E+06-6.52E+03 1.74E+08-3.21E+07 1.34E+07-3.47E+04 2.00E+07 1.04E+06 7.78E+03 1.53E+05 5.59E+01 2.14E+05 2.73E+05
  3.80E+06-6.96E+03 1.38E+08-3.37E+07 1.97E+07-3.47E+04 1.80E+07 6.56E+05 8.22E+03 8.81E+04 5.20E+01 1.66E+05 4.96E+05
  3.90E+06-7.38E+03 1.09E+08-3.40E+07 2.39E+07-3.08E+04 1.60E+07 3.89E+05 8.07E+03 4.73E+04 4.57E+01 1.26E+05 6.37E+05
  4.00E+06-7.51E+03 8.55E+07-3.17E+07 2.51E+07-1.93E+04 1.37E+07 2.16E+05 7.34E+03 2.33E+04 3.75E+01 9.35E+04 6.90E+05
  4.10E+06-7.34E+03 6.74E+07-2.64E+07 2.33E+07-1.87E+03 1.08E+07 1.14E+05 6.21E+03 1.05E+04 2.82E+01 6.82E+04 6.66E+05
  4.20E+06-7.02E+03 5.33E+07-1.96E+07 1.98E+07 1.50E+04 7.83E+06 5.98E+04 4.98E+03 4.41E+03 1.92E+01 4.90E+04 5.95E+05
  4.30E+06-6.93E+03 4.23E+07-1.30E+07 1.57E+07 2.69E+04 5.24E+06 3.16E+04 3.83E+03 1.76E+03 1.21E+01 3.49E+04 5.09E+05
  4.40E+06-6.73E+03 3.37E+07-7.21E+06 1.18E+07 3.16E+04 3.26E+06 1.68E+04 2.81E+03 6.69E+02 6.94E+00 2.49E+04 4.12E+05
  4.50E+06-6.46E+03 2.71E+07-2.79E+06 8.58E+06 3.08E+04 1.92E+06 8.95E+03 1.99E+03 2.47E+02 3.64E+00 1.77E+04 3.17E+05
  4.60E+06-6.45E+03 2.19E+07 2.68E+05 6.17E+06 2.72E+04 1.10E+06 4.87E+03 1.39E+03 9.10E+01 1.80E+00 1.27E+04 2.35E+05
  4.70E+06-6.30E+03 1.78E+07 2.38E+06 4.40E+06 2.23E+04 6.18E+05 2.66E+03 9.55E+02 3.34E+01 8.20E-01 9.15E+03 1.66E+05
  4.80E+06-2.74E+03 1.46E+07 3.80E+06 3.16E+06 1.57E+04 3.33E+05 1.40E+03 6.46E+02 1.21E+01 2.98E-01 6.65E+03 1.03E+05
  4.90E+06-9.10E+02 1.21E+07 4.71E+06 2.28E+06 1.18E+04 1.86E+05 7.88E+02 4.38E+02 4.59E+00 1.38E-01 4.87E+03 6.85E+04
  5.00E+06-9.93E+02 1.01E+07 5.29E+06 1.66E+06 9.56E+03 1.09E+05 4.70E+02 2.99E+02 1.82E+00 8.13E-02 3.61E+03 4.96E+04
  5.10E+06-1.08E+03 8.46E+06 5.66E+06 1.21E+06 7.65E+03 6.44E+04 2.84E+02 2.05E+02 7.33E-01 4.71E-02 2.70E+03 3.56E+04
  5.20E+06 1.86E+03 7.14E+06 5.87E+06 9.07E+05 5.47E+03 3.76E+04 1.66E+02 1.40E+02 2.95E-01 2.04E-02 2.04E+03 2.27E+04
  5.30E+06 3.74E+03 6.07E+06 5.98E+06 6.83E+05 4.13E+03 2.26E+04 1.03E+02 9.67E+01 1.24E-01 1.10E-02 1.55E+03 1.54E+04
  5.40E+06 3.52E+03 5.18E+06 5.99E+06 5.12E+05 3.43E+03 1.43E+04 6.68E+01 6.74E+01 5.46E-02 8.99E-03 1.19E+03 1.18E+04
  5.50E+06 3.39E+03 4.45E+06 5.93E+06 3.80E+05 2.80E+03 9.07E+03 4.32E+01 4.66E+01 2.41E-02 6.87E-03 9.27E+02 9.11E+03
  5.60E+06 3.31E+03 3.84E+06 5.81E+06 2.83E+05 2.28E+03 5.81E+03 2.80E+01 3.22E+01 1.07E-02 4.91E-03 7.27E+02 6.99E+03
  5.70E+06 3.30E+03 3.33E+06 5.65E+06 2.12E+05 1.84E+03 3.74E+03 1.82E+01 2.24E+01 4.81E-03 3.30E-03 5.75E+02 5.35E+03
  5.80E+06 3.31E+03 2.91E+06 5.45E+06 1.57E+05 1.47E+03 2.40E+03 1.17E+01 1.54E+01 2.17E-03 2.07E-03 4.59E+02 4.05E+03
  5.90E+06 3.35E+03 2.55E+06 5.22E+06 1.15E+05 1.16E+03 1.54E+03 7.58E+00 1.05E+01 9.85E-04 1.24E-03 3.69E+02 3.05E+03
  6.00E+06 3.42E+03 2.25E+06 4.97E+06 8.42E+04 9.22E+02 9.99E+02 4.93E+00 7.26E+00 4.56E-04 7.15E-04 2.99E+02 2.31E+03
  6.10E+06 3.53E+03 1.99E+06 4.70E+06 6.14E+04 7.31E+02 6.46E+02 3.23E+00 5.01E+00 2.15E-04 4.00E-04 2.44E+02 1.76E+03
  6.20E+06 3.91E+03 1.76E+06 4.41E+06 4.47E+04 5.76E+02 4.05E+02 2.05E+00 3.48E+00 1.02E-04 2.16E-04 2.01E+02 1.29E+03
  6.30E+06 9.45E+03 1.57E+06 4.13E+06 2.07E+04 8.38E+01 2.05E+02 7.15E-01 1.52E+00 3.58E-05 6.39E-05 1.66E+02 6.68E+01
  6.40E+06 2.06E+03 1.41E+06 3.58E+06 2.69E+04 5.50E+02 2.21E+02 1.30E+00 2.21E+00 3.71E-05 9.97E-05 1.40E+02 1.29E+03
  6.50E+06 1.85E+03 1.26E+06 3.13E+06 1.74E+04 4.18E+02 1.63E+02 9.16E-01 1.51E+00 2.02E-05 4.46E-05 1.18E+02 9.91E+02
  6.60E+06 3.60E+03 1.13E+06 2.76E+06 4.27E+03 2.06E+02 8.88E+01 4.08E-01 7.75E-01 8.67E-06 1.64E-05 1.00E+02 4.95E+02
  6.70E+06 2.91E+03 1.01E+06 2.38E+06-5.30E+02 1.86E+02 4.97E+01 2.40E-01 6.15E-01 4.92E-06 8.37E-06 8.54E+01 4.14E+02
  6.80E+06 3.06E+03 9.11E+05 2.04E+06-9.59E+03 1.06E+02 1.63E+01 4.03E-02 3.41E-01 2.49E-06 3.55E-06 7.27E+01 2.60E+02
  6.90E+06 2.56E+03 8.16E+05 1.71E+06-1.40E+04 8.62E+01-7.75E-01-3.95E-02 2.68E-01 1.56E-06 1.64E-06 6.19E+01 2.13E+02
  7.00E+06 2.41E+03 7.29E+05 1.42E+06-1.97E+04 4.44E+01-9.76E+00-1.05E-01 1.54E-01 9.48E-07 6.77E-07 5.25E+01 1.50E+02
  7.10E+06 1.66E+03 6.47E+05 1.16E+06-1.38E+04 7.32E+01 5.46E-01 6.00E-03 2.43E-01 9.70E-07 3.17E-07 4.43E+01 1.71E+02
  7.20E+06 1.40E+03 5.69E+05 9.57E+05-9.49E+03 6.00E+01 1.01E+01 7.09E-02 2.13E-01 7.63E-07 1.20E-07 3.72E+01 1.41E+02
  7.30E+06 1.05E+03 4.94E+05 8.01E+05-5.81E+02 6.29E+01 2.16E+01 1.55E-01 2.20E-01 5.97E-07 4.51E-08 3.10E+01 1.19E+02
  7.40E+06 8.66E+02 4.23E+05 6.98E+05 4.90E+03 5.20E+01 2.76E+01 1.83E-01 1.82E-01 3.97E-07 1.57E-08 2.57E+01 8.80E+01
  7.50E+06 6.45E+02 3.55E+05 6.31E+05 1.13E+04 5.25E+01 3.05E+01 1.98E-01 1.67E-01 2.56E-07 5.79E-09 2.12E+01 6.80E+01
  7.60E+06 5.19E+02 2.93E+05 6.00E+05 1.09E+04 3.85E+01 2.66E+01 1.57E-01 1.18E-01 1.37E-07 1.96E-09 1.74E+01 4.44E+01
  7.70E+06 3.70E+02 2.36E+05 5.88E+05 1.03E+04 3.16E+01 2.16E+01 1.18E-01 9.07E-02 7.00E-08 7.15E-10 1.42E+01 2.96E+01
  7.80E+06 2.88E+02 1.86E+05 5.93E+05 7.27E+03 1.68E+01 1.61E+01 7.79E-02 5.50E-02 3.17E-08 2.36E-10 1.16E+01 1.76E+01
  7.90E+06 2.33E+02 1.42E+05 6.02E+05 1.40E+04 2.68E+01 1.40E+01 7.40E-02 5.40E-02 1.61E-08 9.15E-11 9.30E+00 1.69E+01
  8.00E+06 1.66E+02 1.00E+05 6.25E+05 1.32E+04 3.40E+01 9.65E+00 4.72E-02 4.62E-02 6.21E-09 2.86E-11 7.47E+00 1.26E+01
  8.10E+06 6.68E+01 6.36E+04 6.39E+05 3.83E+03 1.73E+01 4.62E+00 1.55E-02 1.93E-02 1.60E-09 7.25E-12 6.16E+00 3.90E+00
  8.20E+06 2.72E+01 3.64E+04 6.08E+05 6.10E+02 5.12E+00 2.02E+00 4.17E-03 3.65E-03 3.65E-10 1.82E-12 5.18E+00 5.49E-01
  8.30E+06 1.34E+01 1.94E+04 5.44E+05 1.09E+02 1.68E+00 8.73E-01 1.09E-03 6.64E-04 8.20E-11 7.92E-13 4.37E+00 6.53E-02
  8.40E+06 7.46E+00 9.91E+03 4.67E+05 2.38E+01 5.80E-01 3.77E-01 2.86E-04 1.38E-04 1.84E-11 3.41E-13 3.68E+00 9.51E-03
  8.50E+06 4.45E+00 4.96E+03 3.90E+05 7.21E+00 2.26E-01 1.62E-01 7.50E-05 4.05E-05 4.13E-12 1.67E-13 3.08E+00 1.92E-03
  8.60E+06 2.75E+00 2.45E+03 3.18E+05 3.14E+00 1.02E-01 6.93E-02 1.96E-05 1.74E-05 9.24E-13 1.01E-13 2.57E+00 4.95E-04
  8.70E+06 1.70E+00 1.22E+03 2.56E+05 1.65E+00 4.23E-02 2.96E-02 5.15E-06 8.18E-06 2.07E-13 4.48E-14 2.13E+00 1.26E-04
  8.80E+06 1.05E+00 6.17E+02 2.03E+05 9.76E-01 1.77E-02 1.27E-02 1.36E-06 4.21E-06 4.64E-14 1.92E-14 1.76E+00 3.48E-05
  8.90E+06 6.50E-01 3.18E+02 1.59E+05 6.12E-01 7.52E-03 5.42E-03 3.58E-07 2.25E-06 1.04E-14 8.03E-15 1.44E+00 1.04E-05
  9.00E+06 3.98E-01 1.67E+02 1.23E+05 4.03E-01 3.29E-03 2.31E-03 9.46E-08 1.27E-06 2.35E-15 3.46E-15 1.17E+00 3.38E-06
  9.10E+06 2.42E-01 9.01E+01 9.40E+04 2.63E-01 1.39E-03 9.87E-04 2.51E-08 6.97E-07 5.30E-16 1.34E-15 9.43E-01 1.09E-06
  9.20E+06 1.47E-01 5.00E+01 7.13E+04 1.63E-01 5.43E-04 4.23E-04 6.71E-09 3.53E-07 1.20E-16 4.44E-16 7.52E-01 3.38E-07
  9.30E+06 8.94E-02 2.84E+01 5.33E+04 1.07E-01 2.27E-04 1.82E-04 1.80E-09 1.95E-07 2.75E-17 1.61E-16 5.91E-01 1.17E-07
  9.40E+06 5.41E-02 1.64E+01 3.91E+04 6.93E-02 9.33E-05 7.87E-05 4.89E-10 1.05E-07 6.34E-18 5.57E-17 4.55E-01 4.08E-08
  9.50E+06 3.25E-02 9.60E+00 2.81E+04 4.44E-02 3.81E-05 3.42E-05 1.34E-10 5.58E-08 1.47E-18 1.86E-17 3.42E-01 1.44E-08
  9.60E+06 1.91E-02 5.59E+00 1.94E+04 2.96E-02 1.63E-05 1.49E-05 3.71E-11 3.16E-08 3.46E-19 6.49E-18 2.47E-01 5.44E-09
  9.70E+06 1.07E-02 3.16E+00 1.26E+04 1.94E-02 6.89E-06 6.47E-06 1.04E-11 1.75E-08 8.20E-20 2.15E-18 1.67E-01 2.03E-09
  9.80E+06 5.47E-03 1.64E+00 7.26E+03 1.30E-02 2.96E-06 2.73E-06 2.92E-12 1.00E-08 1.96E-20 7.04E-19 1.01E-01 7.87E-10
  9.90E+06 2.14E-03 6.60E-01 3.17E+03 8.61E-03 1.21E-06 9.76E-07 7.64E-13 5.60E-09 4.42E-21 2.14E-19 4.56E-02 2.98E-10
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
