
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   8.850E+06 5.132E-01 8.678E+12 9.181E-07 1.392E-03 2.702E-02 1.776E-06 1.034E-07 5.757E-06 2.982E-03 4.175E-05 1.044E-12 2.787E-11 1.274E+09 4.320E+01 1.245E+01 4.947E-07 1.044E-07
   8.950E+06 4.754E-01 7.809E+12 6.830E-07 1.109E-03 1.747E-02 1.779E-06 1.036E-07 5.758E-06 3.031E-03 4.175E-05 7.382E-13 2.467E-11 1.060E+09 4.407E+01 1.168E+01 4.947E-07 1.044E-07
   9.050E+06 4.414E-01 7.047E+12 5.123E-07 8.911E-04 1.144E-02 1.781E-06 1.037E-07 5.759E-06 3.081E-03 4.175E-05 5.267E-13 2.196E-11 8.849E+08 4.411E+01 1.095E+01 4.947E-07 1.044E-07
   9.150E+06 4.106E-01 6.395E+12 3.884E-07 7.240E-04 7.570E-03 1.783E-06 1.039E-07 5.760E-06 3.081E-03 4.175E-05 3.842E-13 1.966E-11 7.426E+08 4.250E+01 1.026E+01 4.947E-07 1.044E-07
   9.250E+06 3.827E-01 5.833E+12 2.978E-07 5.951E-04 5.147E-03 1.785E-06 1.040E-07 5.760E-06 3.081E-03 4.175E-05 2.864E-13 1.771E-11 6.263E+08 3.956E+01 9.597E+00 4.947E-07 1.044E-07
   9.350E+06 3.571E-01 5.330E+12 2.303E-07 4.934E-04 3.526E-03 1.787E-06 1.041E-07 5.761E-06 3.081E-03 4.175E-05 2.147E-13 1.607E-11 5.290E+08 3.660E+01 8.976E+00 4.947E-07 1.044E-07
   9.450E+06 3.338E-01 4.880E+12 1.797E-07 4.130E-04 2.431E-03 1.788E-06 1.042E-07 5.761E-06 3.081E-03 4.175E-05 1.617E-13 1.469E-11 4.474E+08 3.379E+01 8.389E+00 4.947E-07 1.044E-07
   9.550E+06 3.124E-01 4.476E+12 1.414E-07 3.492E-04 1.685E-03 1.789E-06 1.043E-07 5.761E-06 3.081E-03 4.175E-05 1.222E-13 1.354E-11 3.787E+08 3.128E+01 7.833E+00 4.947E-07 1.044E-07
   9.650E+06 2.928E-01 4.113E+12 1.124E-07 2.984E-04 1.174E-03 1.790E-06 1.043E-07 5.762E-06 3.081E-03 4.175E-05 9.262E-14 1.259E-11 3.206E+08 2.923E+01 7.305E+00 4.947E-07 1.044E-07
   9.750E+06 2.748E-01 3.786E+12 9.023E-08 2.579E-04 8.209E-04 1.791E-06 1.044E-07 5.762E-06 3.081E-03 4.175E-05 7.039E-14 1.182E-11 2.713E+08 2.784E+01 6.801E+00 4.947E-07 1.044E-07
   9.850E+06 2.582E-01 3.495E+12 7.323E-08 2.258E-04 5.813E-04 1.791E-06 1.044E-07 5.762E-06 3.081E-03 4.175E-05 5.400E-14 1.121E-11 2.297E+08 2.708E+01 6.317E+00 4.947E-07 1.044E-07
   9.950E+06 2.428E-01 3.242E+12 6.023E-08 2.009E-04 4.261E-04 1.792E-06 1.045E-07 5.762E-06 3.081E-03 4.175E-05 4.266E-14 1.075E-11 1.948E+08 2.670E+01 5.850E+00 4.947E-07 1.044E-07
