
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   8.050E+06 1.162E+01 4.084E+14 3.278E+00 1.305E+03 7.102E+04 3.235E-10 1.793E-09 1.126E-06 2.540E-03 3.507E-05 6.845E-08 2.838E-06 1.300E+14 5.700E+06 7.876E+00 3.242E-07 4.644E-08
   8.150E+06 9.885E+00 3.480E+14 3.467E+00 1.226E+03 8.450E+04 3.856E-10 2.026E-09 1.320E-06 2.540E-03 3.509E-05 9.559E-08 2.669E-06 1.107E+14 3.555E+06 1.039E+01 3.274E-07 4.830E-08
   8.250E+06 8.407E+00 2.965E+14 4.136E+00 1.116E+03 1.207E+05 4.486E-10 2.286E-09 1.514E-06 2.540E-03 3.511E-05 1.604E-07 2.486E-06 9.427E+13 1.793E+06 1.561E+01 3.306E-07 5.019E-08
   8.350E+06 7.150E+00 2.520E+14 4.755E+00 9.867E+02 1.619E+05 5.113E-10 2.579E-09 1.704E-06 2.540E-03 3.512E-05 2.529E-07 2.298E-06 8.010E+13 9.432E+05 2.284E+01 3.338E-07 5.212E-08
   8.450E+06 6.082E+00 2.140E+14 5.058E+00 8.528E+02 1.958E+05 5.731E-10 2.902E-09 1.886E-06 2.541E-03 3.514E-05 3.600E-07 2.112E-06 6.800E+13 5.430E+05 3.114E+01 3.368E-07 5.408E-08
   8.550E+06 5.175E+00 1.818E+14 5.015E+00 7.233E+02 2.178E+05 6.333E-10 3.259E-09 2.058E-06 2.541E-03 3.516E-05 4.714E-07 1.932E-06 5.773E+13 3.348E+05 3.974E+01 3.398E-07 5.608E-08
   8.650E+06 4.405E+00 1.546E+14 4.699E+00 6.041E+02 2.276E+05 6.922E-10 3.651E-09 2.219E-06 2.542E-03 3.518E-05 5.791E-07 1.761E-06 4.905E+13 2.158E+05 4.807E+01 3.427E-07 5.810E-08
   8.750E+06 3.749E+00 1.315E+14 4.195E+00 4.980E+02 2.257E+05 7.500E-10 4.087E-09 2.367E-06 2.542E-03 3.519E-05 6.751E-07 1.600E-06 4.168E+13 1.426E+05 5.555E+01 3.456E-07 6.014E-08
   8.850E+06 3.192E+00 1.119E+14 3.592E+00 4.059E+02 2.141E+05 8.074E-10 4.578E-09 2.502E-06 2.543E-03 3.521E-05 7.527E-07 1.450E-06 3.542E+13 9.544E+04 6.170E+01 3.483E-07 6.220E-08
   8.950E+06 2.718E+00 9.540E+13 2.998E+00 3.285E+02 1.980E+05 8.645E-10 5.135E-09 2.626E-06 2.543E-03 3.522E-05 8.161E-07 1.311E-06 3.015E+13 6.467E+04 6.676E+01 3.510E-07 6.427E-08
   9.050E+06 2.314E+00 8.141E+13 2.442E+00 2.641E+02 1.782E+05 9.234E-10 5.783E-09 2.737E-06 2.542E-03 3.524E-05 8.609E-07 1.185E-06 2.568E+13 4.401E+04 7.044E+01 3.536E-07 6.635E-08
   9.150E+06 1.969E+00 6.945E+13 1.937E+00 2.111E+02 1.556E+05 9.918E-10 6.555E-09 2.838E-06 2.542E-03 3.525E-05 8.817E-07 1.071E-06 2.186E+13 2.988E+04 7.246E+01 3.561E-07 6.846E-08
   9.250E+06 1.675E+00 5.931E+13 1.520E+00 1.682E+02 1.336E+05 1.090E-09 7.485E-09 2.930E-06 2.541E-03 3.527E-05 8.864E-07 9.681E-07 1.862E+13 2.028E+04 7.353E+01 3.587E-07 7.058E-08
   9.350E+06 1.423E+00 5.067E+13 1.186E+00 1.339E+02 1.125E+05 1.269E-09 8.631E-09 3.013E-06 2.540E-03 3.528E-05 8.737E-07 8.768E-07 1.586E+13 1.372E+04 7.401E+01 3.612E-07 7.275E-08
   9.450E+06 1.209E+00 4.325E+13 9.290E-01 1.065E+02 9.247E+04 1.625E-09 1.007E-08 3.090E-06 2.539E-03 3.529E-05 8.419E-07 7.965E-07 1.350E+13 9.203E+03 7.466E+01 3.637E-07 7.496E-08
   9.550E+06 1.026E+00 3.689E+13 7.461E-01 8.481E+01 7.424E+04 2.308E-09 1.192E-08 3.163E-06 2.538E-03 3.531E-05 7.930E-07 7.268E-07 1.146E+13 6.115E+03 7.693E+01 3.663E-07 7.728E-08
   9.650E+06 8.703E-01 3.143E+13 6.292E-01 6.790E+01 5.833E+04 3.510E-09 1.433E-08 3.236E-06 2.537E-03 3.532E-05 7.316E-07 6.676E-07 9.727E+12 4.024E+03 8.276E+01 3.689E-07 7.974E-08
   9.750E+06 7.376E-01 2.677E+13 5.656E-01 5.483E+01 4.488E+04 5.439E-09 1.749E-08 3.311E-06 2.535E-03 3.533E-05 6.614E-07 6.188E-07 8.242E+12 2.622E+03 9.413E+01 3.717E-07 8.243E-08
   9.850E+06 6.249E-01 2.269E+13 5.370E-01 4.466E+01 3.313E+04 8.292E-09 2.164E-08 3.391E-06 2.535E-03 3.535E-05 5.759E-07 5.805E-07 6.950E+12 1.674E+03 1.123E+02 3.746E-07 8.543E-08
   9.950E+06 5.296E-01 1.921E+13 5.376E-01 3.695E+01 2.389E+04 1.221E-08 2.693E-08 3.478E-06 2.535E-03 3.537E-05 4.905E-07 5.531E-07 5.848E+12 1.059E+03 1.395E+02 3.777E-07 8.881E-08
