
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL
   8.050E+06 3.370E+00 1.162E+14 4.250E-02 1.435E+01 4.949E+03 5.228E-07 5.205E-08 5.129E-06 2.802E-03 4.088E-05 1.520E-08 2.407E-08 2.763E+11 4.205E+02 4.255E+01 4.711E-07 1.003E-07
   8.150E+06 2.876E+00 9.920E+13 3.517E-02 1.063E+01 3.481E+03 6.277E-07 5.895E-08 5.214E-06 2.802E-03 4.088E-05 1.252E-08 2.055E-08 2.250E+11 2.647E+02 4.832E+01 4.713E-07 1.005E-07
   8.250E+06 2.454E+00 8.466E+13 2.862E-02 7.862E+00 2.407E+03 7.422E-07 6.659E-08 5.293E-06 2.802E-03 4.088E-05 1.015E-08 1.755E-08 1.826E+11 1.653E+02 5.396E+01 4.714E-07 1.007E-07
   8.350E+06 2.095E+00 7.225E+13 2.282E-02 5.805E+00 1.638E+03 8.615E-07 7.458E-08 5.364E-06 2.802E-03 4.088E-05 8.090E-09 1.498E-08 1.476E+11 1.025E+02 5.905E+01 4.715E-07 1.008E-07
   8.450E+06 1.788E+00 6.166E+13 1.781E-02 4.281E+00 1.097E+03 9.804E-07 8.253E-08 5.427E-06 2.802E-03 4.088E-05 6.351E-09 1.279E-08 1.189E+11 6.319E+01 6.325E+01 4.716E-07 1.009E-07
   8.550E+06 1.526E+00 5.263E+13 1.362E-02 3.155E+00 7.247E+02 1.094E-06 9.014E-08 5.482E-06 2.802E-03 4.088E-05 4.915E-09 1.093E-08 9.547E+10 3.877E+01 6.631E+01 4.717E-07 1.010E-07
   8.650E+06 1.302E+00 4.492E+13 1.023E-02 2.324E+00 4.725E+02 1.200E-06 9.715E-08 5.530E-06 2.802E-03 4.088E-05 3.754E-09 9.355E-09 7.649E+10 2.371E+01 6.816E+01 4.717E-07 1.011E-07
   8.750E+06 1.112E+00 3.835E+13 7.557E-03 1.712E+00 3.045E+02 1.295E-06 1.034E-07 5.570E-06 2.802E-03 4.088E-05 2.834E-09 8.017E-09 6.115E+10 1.449E+01 6.885E+01 4.718E-07 1.011E-07
   8.850E+06 9.490E-01 3.273E+13 5.512E-03 1.263E+00 1.942E+02 1.379E-06 1.089E-07 5.604E-06 2.802E-03 4.088E-05 2.118E-09 6.884E-09 4.880E+10 8.860E+00 6.850E+01 4.718E-07 1.012E-07
   8.950E+06 8.102E-01 2.795E+13 3.979E-03 9.329E-01 1.228E+02 1.451E-06 1.136E-07 5.632E-06 2.802E-03 4.088E-05 1.569E-09 5.927E-09 3.889E+10 5.442E+00 6.729E+01 4.718E-07 1.012E-07
   9.050E+06 6.917E-01 2.386E+13 2.852E-03 6.907E-01 7.710E+01 1.512E-06 1.176E-07 5.656E-06 2.802E-03 4.088E-05 1.153E-09 5.118E-09 3.097E+10 3.369E+00 6.540E+01 4.719E-07 1.012E-07
   9.150E+06 5.906E-01 2.037E+13 2.034E-03 5.129E-01 4.810E+01 1.564E-06 1.209E-07 5.675E-06 2.802E-03 4.088E-05 8.428E-10 4.437E-09 2.464E+10 2.111E+00 6.302E+01 4.719E-07 1.013E-07
   9.250E+06 5.043E-01 1.739E+13 1.447E-03 3.823E-01 2.986E+01 1.606E-06 1.237E-07 5.690E-06 2.802E-03 4.088E-05 6.128E-10 3.863E-09 1.959E+10 1.347E+00 6.030E+01 4.719E-07 1.013E-07
   9.350E+06 4.306E-01 1.485E+13 1.029E-03 2.864E-01 1.847E+01 1.641E-06 1.259E-07 5.702E-06 2.802E-03 4.088E-05 4.439E-10 3.381E-09 1.557E+10 8.792E-01 5.737E+01 4.719E-07 1.013E-07
   9.450E+06 3.678E-01 1.269E+13 7.327E-04 2.158E-01 1.139E+01 1.669E-06 1.277E-07 5.712E-06 2.802E-03 4.088E-05 3.206E-10 2.978E-09 1.237E+10 5.910E-01 5.433E+01 4.719E-07 1.013E-07
   9.550E+06 3.141E-01 1.083E+13 5.238E-04 1.637E-01 7.012E+00 1.692E-06 1.292E-07 5.721E-06 2.802E-03 4.088E-05 2.310E-10 2.642E-09 9.831E+09 4.110E-01 5.126E+01 4.719E-07 1.013E-07
   9.650E+06 2.683E-01 9.254E+12 3.766E-04 1.253E-01 4.310E+00 1.711E-06 1.304E-07 5.727E-06 2.802E-03 4.088E-05 1.662E-10 2.364E-09 7.807E+09 2.965E-01 4.821E+01 4.719E-07 1.013E-07
   9.750E+06 2.292E-01 7.905E+12 2.728E-04 9.687E-02 2.646E+00 1.726E-06 1.314E-07 5.732E-06 2.802E-03 4.088E-05 1.195E-10 2.138E-09 6.197E+09 2.219E-01 4.521E+01 4.719E-07 1.013E-07
   9.850E+06 1.958E-01 6.753E+12 1.995E-04 7.578E-02 1.624E+00 1.737E-06 1.322E-07 5.736E-06 2.802E-03 4.088E-05 8.586E-11 1.956E-09 4.915E+09 1.721E-01 4.229E+01 4.720E-07 1.013E-07
   9.950E+06 1.673E-01 5.769E+12 1.476E-04 6.012E-02 1.007E+00 1.747E-06 1.328E-07 5.740E-06 2.802E-03 4.088E-05 6.232E-11 1.816E-09 3.894E+09 1.378E-01 3.945E+01 4.720E-07 1.013E-07
