
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D     PN2O     PCH3CL      FOH      FHO2      FNO     FNO2      FH    FH2O2     FNO3    FN2O5    FHNO3      FO       FN      FH2     FCH4    FN2O
   4.350E+06 8.029E+02 3.317E+16 9.074E+01 1.872E+04 3.813E+06 4.624E-11 1.158E-09 2.720E-07 3.193E-03 5.030E-05 3.599E-08 2.075E-06 2.557E+14 2.630E+07 3.473E+00 4.593E-07 5.258E-08 7.929E-10 3.651E-10 2.674E-11 5.869E-13 1.626E-11 3.960E-10 1.278E-16 3.501E-21 1.099E-13 7.917E-09 2.809E-11 1.286E-06 1.007E-07 6.372E-12
   4.450E+06 6.624E+02 2.740E+16 5.567E+01 2.104E+04 2.392E+06 7.694E-11 1.318E-09 3.798E-07 3.201E-03 5.047E-05 2.728E-08 2.021E-06 2.122E+14 2.779E+07 2.647E+00 4.666E-07 5.546E-08 1.014E-09 4.687E-10 2.683E-11 6.375E-13 2.809E-11 5.256E-10 1.190E-16 2.613E-21 1.040E-13 8.760E-09 4.894E-11 1.373E-06 8.280E-08 5.019E-12
   4.550E+06 5.465E+02 2.260E+16 3.454E+01 2.309E+04 1.519E+06 1.188E-10 1.508E-09 5.214E-07 3.209E-03 5.061E-05 2.094E-08 1.959E-06 1.759E+14 2.904E+07 2.054E+00 4.736E-07 5.838E-08 1.285E-09 5.956E-10 2.698E-11 6.827E-13 4.894E-11 6.833E-10 1.085E-16 1.877E-21 9.571E-14 9.863E-09 8.543E-11 1.466E-06 6.633E-08 3.954E-12
   4.650E+06 4.510E+02 1.864E+16 2.178E+01 2.454E+04 9.791E+05 1.721E-10 1.732E-09 6.973E-07 3.218E-03 5.072E-05 1.633E-08 1.888E-06 1.456E+14 2.988E+07 1.630E+00 4.803E-07 6.134E-08 1.603E-09 7.443E-10 2.716E-11 7.138E-13 8.543E-11 8.626E-10 9.531E-17 1.260E-21 8.472E-14 1.132E-08 1.485E-10 1.563E-06 5.193E-08 3.113E-12
   4.750E+06 3.722E+02 1.537E+16 1.398E+01 2.513E+04 6.416E+05 2.361E-10 1.992E-09 9.046E-07 3.225E-03 5.082E-05 1.294E-08 1.808E-06 1.205E+14 3.021E+07 1.326E+00 4.867E-07 6.433E-08 1.966E-09 9.116E-10 2.734E-11 7.250E-13 1.485E-10 1.054E-09 8.006E-17 7.821E-22 7.179E-14 1.321E-08 2.559E-10 1.664E-06 3.982E-08 2.442E-12
   4.850E+06 3.073E+02 1.268E+16 9.135E+00 2.477E+04 4.267E+05 3.092E-10 2.289E-09 1.138E-06 3.231E-03 5.089E-05 1.042E-08 1.717E-06 9.971E+13 2.998E+07 1.106E+00 4.928E-07 6.735E-08 2.365E-09 1.092E-09 2.749E-11 7.137E-13 2.559E-10 1.244E-09 6.403E-17 4.461E-22 5.811E-14 1.564E-08 4.364E-10 1.771E-06 2.993E-08 1.899E-12
   4.950E+06 2.537E+02 1.046E+16 6.067E+00 2.350E+04 2.876E+05 3.894E-10 2.623E-09 1.391E-06 3.235E-03 5.096E-05 8.497E-09 1.615E-06 8.252E+13 2.921E+07 9.464E-01 4.986E-07 7.039E-08 2.792E-09 1.281E-09 2.760E-11 6.797E-13 4.364E-10 1.418E-09 4.870E-17 2.333E-22 4.489E-14 1.877E-08 7.356E-10 1.884E-06 2.214E-08 1.460E-12
   5.050E+06 2.095E+02 8.638E+15 4.091E+00 2.151E+04 1.962E+05 4.744E-10 2.994E-09 1.655E-06 3.237E-03 5.101E-05 7.018E-09 1.505E-06 6.831E+13 2.796E+07 8.297E-01 5.041E-07 7.343E-08 3.237E-09 1.468E-09 2.765E-11 6.256E-13 7.356E-10 1.561E-09 3.526E-17 1.120E-22 3.308E-14 2.278E-08 1.227E-09 2.003E-06 1.617E-08 1.107E-12
   5.150E+06 1.730E+02 7.134E+15 2.794E+00 1.902E+04 1.354E+05 5.623E-10 3.404E-09 1.923E-06 3.239E-03 5.106E-05 5.859E-09 1.386E-06 5.655E+13 2.629E+07 7.448E-01 5.094E-07 7.645E-08 3.686E-09 1.647E-09 2.762E-11 5.554E-13 1.227E-09 1.657E-09 2.429E-17 4.924E-23 2.321E-14 2.797E-08 2.029E-09 2.126E-06 1.171E-08 8.259E-13
   5.250E+06 1.429E+02 5.893E+15 1.930E+00 1.630E+04 9.438E+04 6.518E-10 3.857E-09 2.191E-06 3.239E-03 5.111E-05 4.945E-09 1.263E-06 4.681E+13 2.432E+07 6.838E-01 5.144E-07 7.946E-08 4.127E-09 1.809E-09 2.751E-11 4.749E-13 2.029E-09 1.696E-09 1.598E-17 1.990E-23 1.550E-14 3.474E-08 3.330E-09 2.252E-06 8.478E-09 6.064E-13
